1.092	1.16742
1.093	1.16937
1.094	1.17132
1.095	1.17327
1.096	1.17521
1.097	1.17716
1.098	1.17911
1.099	1.18106
1.1	1.18301
1.101	1.18496
1.102	1.18691
1.103	1.18885
1.104	1.1908
1.105	1.19275
1.106	1.1947
1.107	1.19664
1.108	1.19859
1.109	1.20054
1.11	1.20248
1.111	1.20443
1.112	1.20637
1.113	1.20832
1.114	1.21026
1.115	1.21221
1.116	1.21415
1.117	1.2161
1.118	1.21804
1.119	1.21998
1.12	1.22193
1.121	1.22387
1.122	1.22581
1.123	1.22776
1.124	1.2297
1.125	1.23164
1.126	1.23358
1.127	1.23552
1.128	1.23746
1.129	1.2394
1.13	1.24134
1.131	1.24328
1.132	1.24522
1.133	1.24716
1.134	1.2491
1.135	1.25104
1.136	1.25297
1.137	1.25491
1.138	1.25685
1.139	1.25878
1.14	1.26072
1.141	1.26266
1.142	1.26459
1.143	1.26653
1.144	1.26846
1.145	1.2704
1.146	1.27233
1.147	1.27426
1.148	1.2762
1.149	1.27813
1.15	1.28006
1.151	1.28199
1.152	1.28392
1.153	1.28585
1.154	1.28778
1.155	1.28971
1.156	1.29164
1.157	1.29357
1.158	1.2955
1.159	1.29743
1.16	1.29935
1.161	1.30128
1.162	1.30321
1.163	1.30513
1.164	1.30706
1.165	1.30898
1.166	1.31091
1.167	1.31283
1.168	1.31476
1.169	1.31668
1.17	1.3186
1.171	1.32052
1.172	1.32244
1.173	1.32436
1.174	1.32628
1.175	1.3282
1.176	1.33012
1.177	1.33204
1.178	1.33396
1.179	1.33588
1.18	1.33779
1.181	1.33971
1.182	1.34163
1.183	1.34354
1.184	1.34545
1.185	1.34737
1.186	1.34928
1.187	1.35119
1.188	1.35311
1.189	1.35502
1.19	1.35693
1.191	1.35884
1.192	1.36075
1.193	1.36266
1.194	1.36457
1.195	1.36647
1.196	1.36838
1.197	1.37029
1.198	1.37219
1.199	1.3741
1.2	1.376
1.201	1.37791
1.202	1.37981
1.203	1.38171
1.204	1.38361
1.205	1.38552
1.206	1.38742
1.207	1.38932
1.208	1.39122
1.209	1.39311
1.21	1.39501
1.211	1.39691
1.212	1.39881
1.213	1.4007
1.214	1.4026
1.215	1.40449
1.216	1.40638
1.217	1.40828
1.218	1.41017
1.219	1.41206
1.22	1.41395
1.221	1.41584
1.222	1.41773
1.223	1.41962
1.224	1.4215
1.225	1.42339
1.226	1.42528
1.227	1.42716
1.228	1.42905
1.229	1.43093
1.23	1.43281
1.231	1.4347
1.232	1.43658
1.233	1.43846
1.234	1.44034
